_id,passenger_id,flight_id,booking_date,class,price,seat_number,airline,luggage_weight,checkin_time,payment_method,booking_channel,frequent_flyer,arrival_airport,destination_country,destination_zone,meal_preference
685abfd60f1531c3d1c77b52,P01930,FL00146,2023-02-25,Economy,143.74,51F,Qatar Airways,23,2023-04-19T12:29:46.262633,Bank Transfer,Website,NaN,JNB,South Africa,Africa,Standard
685abfd60f1531c3d1c77b53,P01931,FL01822,2022-11-22,Economy,106.56,9F,Emirates,21.6,2023-01-17T02:19:03.272119,Credit Card,Travel Agency,NaN,ZRH,Switzerland,Europe,Diabetic
685abfd60f1531c3d1c77b54,P01931,FL01871,2023-05-21,Economy,157.81,9B,Lufthansa,14.2,2023-07-08T22:28:34.709079,Credit Card,Website,NaN,BKK,Thailand,Asia,Diabetic
685abfd60f1531c3d1c77b55,P01932,FL00617,2023-05-20,Economy,231.23,58B,Singapore Airlines,12.9,2023-06-21T02:29:17.549145,Bank Transfer,Call Center,NaN,CPT,South Africa,Africa,Vegan
685abfd60f1531c3d1c77b56,P01932,FL00201,2023-02-14,Economy,98.19,38F,British Airways,23,2023-02-22T19:00:22.309527,Google Pay,Call Center,Gold,DEL,India,Asia,Vegan
685abfd60f1531c3d1c77b57,P01932,FL01913,2023-03-14,First,1655.51,28B,KLM,12.9,2023-04-06T05:01:39.233816,Google Pay,Mobile App,NaN,HND,Japan,Asia,Vegan
685abfd60f1531c3d1c77b58,P01932,FL00959,2023-05-17,Premium Economy,218.32,8B,Qatar Airways,1.8,2023-07-08T05:38:52.370394,Apple Pay,Mobile App,NaN,DXB,United Arab Emirates,Middle East,Vegan
685abfd60f1531c3d1c77b59,P01933,FL01168,2023-11-10,Economy,102.52,13E,United Airlines,28.8,2023-12-07T09:43:08.927858,Google Pay,Mobile App,NaN,ICN,South Korea,Asia,Gluten-Free
685abfd60f1531c3d1c77b5a,P01934,FL00367,2023-11-13,Economy,217.2,15F,United Airlines,28.1,2023-11-29T12:40:30.554703,Apple Pay,Call Center,NaN,FRA,Germany,Europe,Diabetic
685abfd60f1531c3d1c77b5b,P01935,FL01921,2023-04-09,Economy,119.15,57E,Emirates,14.3,2023-04-28T18:43:19.957642,Google Pay,Travel Agency,NaN,SFO,United States,North America,Standard
685abfd60f1531c3d1c77b5c,P01935,FL01975,2023-01-05,Premium Economy,344.93,32B,Air France,15.4,2023-01-26T03:14:20.925317,Google Pay,Mobile App,Platinum,PEK,China,Asia,Standard
685abfd60f1531c3d1c77b5d,P01936,FL01834,2023-07-16,First,1349.01,23F,United Airlines,19.6,2023-08-07T08:26:59.074655,Credit Card,Travel Agency,Silver,NRT,Japan,Asia,Vegan
685abfd60f1531c3d1c77b5e,P01936,FL01353,2023-01-06,Premium Economy,252.81,36B,Qatar Airways,28.8,2023-02-18T22:32:23.366424,Apple Pay,Travel Agency,Silver,YUL,Canada,North America,Vegan
685abfd60f1531c3d1c77b5f,P01936,FL00378,2023-04-23,Premium Economy,348.43,45F,Air France,29.1,2023-05-30T04:54:36.801139,Credit Card,Call Center,Platinum,ZRH,Switzerland,Europe,Vegan
685abfd60f1531c3d1c77b60,P01937,FL00515,2023-01-30,Economy,116.58,36D,British Airways,1.3,2023-03-17T01:10:40.687059,Google Pay,Call Center,Platinum,JFK,United States,North America,Vegan
685abfd60f1531c3d1c77b61,P01938,FL01887,2023-10-29,Economy,138.72,11B,Emirates,16.6,2023-11-19T14:22:25.359015,Bank Transfer,Mobile App,Gold,BOM,India,Asia,Vegan
685abfd60f1531c3d1c77b62,P01938,FL01310,2023-01-25,Economy,225.64,11A,British Airways,17.7,2023-02-07T11:20:12.618710,PayPal,Call Center,Silver,AMS,Netherlands,Europe,Vegan
685abfd60f1531c3d1c77b63,P01939,FL01641,2023-04-02,First,935.04,13B,Emirates,2.6,2023-05-31T13:40:09.366251,Credit Card,Mobile App,Silver,JFK,United States,North America,Lactose-Free
685abfd60f1531c3d1c77b64,P01939,FL00768,2022-12-13,Economy,198.55,4D,Lufthansa,28.7,2023-01-25T22:39:21.060872,Bank Transfer,Mobile App,Gold,SFO,United States,North America,Lactose-Free
685abfd60f1531c3d1c77b65,P01939,FL00299,2023-03-23,Business,735.38,30A,Qatar Airways,31.2,2023-05-21T06:09:20.444204,Bank Transfer,Call Center,Gold,DXB,United Arab Emirates,Middle East,Lactose-Free
685abfd60f1531c3d1c77b66,P01940,FL00444,2023-06-27,Premium Economy,250.22,23D,Singapore Airlines,3,2023-07-02T09:33:37.828677,Bank Transfer,Call Center,NaN,JFK,United States,North America,Halal
685abfd60f1531c3d1c77b67,P01940,FL00762,2023-02-09,Business,766.18,37E,Singapore Airlines,9.1,2023-03-15T12:02:16.410526,Credit Card,Website,NaN,FRA,Germany,Europe,Halal
685abfd60f1531c3d1c77b68,P01940,FL00532,2023-06-14,Economy,190.37,12C,Singapore Airlines,23,2023-08-13T08:19:59.092908,PayPal,Website,Silver,ICN,South Korea,Asia,Halal
685abfd60f1531c3d1c77b69,P01940,FL00697,2023-10-03,Economy,175.05,30E,Singapore Airlines,22.2,2023-11-04T13:14:10.372960,Google Pay,Mobile App,Gold,DXB,United Arab Emirates,Middle East,Halal
685abfd60f1531c3d1c77b6a,P01941,FL01329,2022-12-22,First,1772.63,47A,British Airways,24.4,2023-01-15T16:33:17.294122,Apple Pay,Website,NaN,NRT,Japan,Asia,No Preference
685abfd60f1531c3d1c77b6b,P01941,FL01614,2023-03-29,Economy,127.75,56F,KLM,17.1,2023-05-18T09:12:04.209546,Apple Pay,Website,NaN,ICN,South Korea,Asia,No Preference
685abfd60f1531c3d1c77b6c,P01942,FL01124,2023-09-05,Economy,170.99,18F,KLM,23.2,2023-09-24T17:15:12.440956,PayPal,Mobile App,NaN,PEK,China,Asia,Kosher
685abfd60f1531c3d1c77b6d,P01942,FL00083,2023-04-16,Economy,174.32,44E,Lufthansa,1.7,2023-05-10T17:46:41.885353,Apple Pay,Call Center,Silver,CPT,South Africa,Africa,Kosher
685abfd60f1531c3d1c77b6e,P01942,FL01144,2023-04-19,Economy,92.25,16B,Singapore Airlines,6.5,2023-05-14T11:21:03.420503,Apple Pay,Mobile App,Silver,ICN,South Korea,Asia,Kosher
685abfd60f1531c3d1c77b6f,P01942,FL01190,2023-06-13,Economy,160.82,33D,Qatar Airways,0.8,2023-08-06T16:34:08.458645,Bank Transfer,Mobile App,NaN,ZRH,Switzerland,Europe,Kosher
685abfd60f1531c3d1c77b70,P01943,FL00139,2023-07-22,Economy,236.06,15F,KLM,2.8,2023-08-25T01:31:55.875632,Credit Card,Mobile App,Gold,BOM,India,Asia,Vegetarian
685abfd60f1531c3d1c77b71,P01943,FL01838,2022-11-11,Economy,111.36,45F,Emirates,8.8,2023-01-02T00:32:45.694361,PayPal,Call Center,NaN,AMS,Netherlands,Europe,Vegetarian
685abfd60f1531c3d1c77b72,P01943,FL01420,2023-07-02,Economy,149.89,40E,Air France,16.7,2023-08-16T22:28:07.229063,Apple Pay,Call Center,NaN,ZRH,Switzerland,Europe,Vegetarian
685abfd60f1531c3d1c77b73,P01944,FL00347,2023-07-27,Premium Economy,321.66,8E,British Airways,11.2,2023-09-09T02:07:27.020633,Google Pay,Call Center,NaN,JFK,United States,North America,Standard
685abfd60f1531c3d1c77b74,P01945,FL00489,2023-11-05,Premium Economy,371.11,48D,Air France,27.1,2023-12-30T06:01:43.077883,Credit Card,Call Center,NaN,CPT,South Africa,Africa,Gluten-Free
685abfd60f1531c3d1c77b75,P01945,FL00242,2023-02-10,Economy,227.18,51D,Lufthansa,22.1,2023-02-26T06:28:24.469660,PayPal,Website,Silver,MAD,Spain,Europe,Gluten-Free
685abfd60f1531c3d1c77b76,P01945,FL01678,2023-03-06,First,859.23,46B,Qatar Airways,4,2023-04-06T09:39:47.013414,Bank Transfer,Travel Agency,NaN,DEL,India,Asia,Gluten-Free
685abfd60f1531c3d1c77b77,P01945,FL00643,2023-03-17,Premium Economy,303.12,35D,KLM,13.4,2023-05-13T18:37:52.440860,Google Pay,Call Center,NaN,ZRH,Switzerland,Europe,Gluten-Free
685abfd60f1531c3d1c77b78,P01946,FL00977,2023-10-30,Business,531.3,48A,KLM,11,2023-12-08T18:01:12.373186,Credit Card,Call Center,Silver,JNB,South Africa,Africa,Standard
685abfd60f1531c3d1c77b79,P01946,FL00486,2023-11-17,Economy,231.51,51F,Singapore Airlines,8.2,2023-12-26T20:26:31.872360,Google Pay,Website,NaN,MAD,Spain,Europe,Standard
685abfd60f1531c3d1c77b7a,P01946,FL01863,2023-04-12,Economy,195.76,57B,British Airways,11.9,2023-06-02T15:07:54.397193,Apple Pay,Call Center,Platinum,DXB,United Arab Emirates,Middle East,Standard
685abfd60f1531c3d1c77b7b,P01947,FL00699,2023-03-11,Premium Economy,312.81,26C,Lufthansa,11.1,2023-03-19T02:07:58.740890,Google Pay,Mobile App,NaN,YUL,Canada,North America,Gluten-Free
685abfd60f1531c3d1c77b7c,P01947,FL00821,2023-07-05,Premium Economy,422.01,40F,Emirates,27.7,2023-08-21T17:11:02.644510,Apple Pay,Website,NaN,MAD,Spain,Europe,Gluten-Free
685abfd60f1531c3d1c77b7d,P01947,FL00745,2023-10-17,Economy,222.55,43F,Lufthansa,6.2,2023-11-26T23:10:46.821766,Google Pay,Travel Agency,Gold,PEK,China,Asia,Gluten-Free
685abfd60f1531c3d1c77b7e,P01947,FL01505,2023-05-06,Economy,236.89,59C,United Airlines,12.9,2023-06-12T13:12:07.696726,Credit Card,Website,NaN,CPT,South Africa,Africa,Gluten-Free
685abfd60f1531c3d1c77b7f,P01948,FL00202,2023-07-31,Economy,142.8,38D,Singapore Airlines,10,2023-09-19T21:53:16.444365,Apple Pay,Website,NaN,NRT,Japan,Asia,Kosher
685abfd60f1531c3d1c77b80,P01948,FL00626,2023-08-19,Economy,158.43,38F,Lufthansa,14.6,2023-09-28T08:39:07.496977,Google Pay,Website,NaN,AMS,Netherlands,Europe,Kosher
685abfd60f1531c3d1c77b81,P01949,FL00020,2023-04-18,Economy,244.51,47C,Singapore Airlines,21,2023-05-07T20:04:38.816315,Bank Transfer,Call Center,Silver,ZRH,Switzerland,Europe,Halal
685abfd60f1531c3d1c77b82,P01950,FL00266,2023-08-12,Business,468.79,18E,Qatar Airways,12.2,2023-09-26T16:49:05.642887,Bank Transfer,Travel Agency,Platinum,HND,Japan,Asia,Lactose-Free
685abfd60f1531c3d1c77b83,P01950,FL01002,2023-11-14,Economy,216.72,59C,Lufthansa,25.9,2023-11-19T12:04:08.648157,Bank Transfer,Website,NaN,ICN,South Korea,Asia,Lactose-Free
685abfd60f1531c3d1c77b84,P01950,FL01438,2023-04-30,Economy,189.41,50D,United Airlines,13.8,2023-05-06T10:28:35.087041,PayPal,Website,Silver,MAD,Spain,Europe,Lactose-Free
685abfd60f1531c3d1c77b85,P01950,FL00194,2023-04-09,Economy,229.87,57D,Qatar Airways,30.2,2023-04-23T04:32:06.262997,Apple Pay,Mobile App,NaN,SFO,United States,North America,Lactose-Free
685abfd60f1531c3d1c77b86,P01951,FL01515,2023-09-26,Economy,133.86,53D,United Airlines,27.7,2023-11-25T15:45:29.939385,Bank Transfer,Website,Silver,MEX,Mexico,North America,Halal
685abfd60f1531c3d1c77b87,P01951,FL00236,2023-06-04,Economy,154.98,55A,British Airways,4,2023-07-14T04:12:08.954239,Apple Pay,Website,NaN,PEK,China,Asia,Halal
685abfd60f1531c3d1c77b88,P01952,FL01367,2023-01-16,Business,797.31,60D,KLM,16.6,2023-02-08T23:52:30.981662,Google Pay,Mobile App,Platinum,CPT,South Africa,Africa,Diabetic
685abfd60f1531c3d1c77b89,P01953,FL00953,2023-07-03,Premium Economy,283.98,16A,Emirates,8.4,2023-08-20T08:42:00.812353,Google Pay,Website,Gold,AMS,Netherlands,Europe,Lactose-Free
685abfd60f1531c3d1c77b8a,P01953,FL01596,2023-09-01,Economy,91.59,27F,Lufthansa,29.8,2023-09-18T10:57:38.881868,Google Pay,Mobile App,NaN,ICN,South Korea,Asia,Lactose-Free
685abfd60f1531c3d1c77b8b,P01953,FL01381,2023-08-02,First,1629.45,11C,British Airways,19.6,2023-09-22T02:45:01.298257,PayPal,Mobile App,Gold,SFO,United States,North America,Lactose-Free
685abfd60f1531c3d1c77b8c,P01953,FL01170,2023-02-02,Economy,133.3,10F,Air France,5.7,2023-03-06T17:54:45.686720,PayPal,Call Center,NaN,HND,Japan,Asia,Lactose-Free
685abfd60f1531c3d1c77b8d,P01954,FL01371,2023-11-22,Economy,197.06,7C,Emirates,8.8,2023-12-13T23:25:19.369248,Apple Pay,Call Center,Silver,ICN,South Korea,Asia,Lactose-Free
685abfd60f1531c3d1c77b8e,P01955,FL00994,2023-09-06,Economy,96.31,1C,Singapore Airlines,8.3,2023-09-25T12:29:49.421480,PayPal,Call Center,Platinum,YUL,Canada,North America,No Preference
685abfd60f1531c3d1c77b8f,P01956,FL00951,2023-05-06,Economy,139.85,12F,KLM,22.4,2023-06-11T11:13:54.892581,Bank Transfer,Travel Agency,NaN,MEX,Mexico,North America,Kosher
685abfd60f1531c3d1c77b90,P01956,FL00708,2023-08-15,Premium Economy,347.7,3B,Air France,10,2023-10-07T10:43:29.198472,Google Pay,Travel Agency,Gold,NRT,Japan,Asia,Kosher
685abfd60f1531c3d1c77b91,P01956,FL01113,2023-05-01,Economy,166.48,30B,Air France,1.7,2023-05-20T13:16:55.521751,Google Pay,Travel Agency,Silver,HND,Japan,Asia,Kosher
685abfd60f1531c3d1c77b92,P01957,FL01167,2023-10-14,Economy,198.83,43F,KLM,29.8,2023-12-11T08:07:03.236513,Bank Transfer,Call Center,Gold,DXB,United Arab Emirates,Middle East,Vegan
685abfd60f1531c3d1c77b93,P01957,FL00829,2023-01-14,First,805.12,32A,KLM,10.1,2023-02-26T12:47:44.596603,PayPal,Travel Agency,NaN,YUL,Canada,North America,Vegan
685abfd60f1531c3d1c77b94,P01958,FL00951,2023-05-15,Economy,138.76,38C,KLM,3.1,2023-06-11T13:23:54.727456,Bank Transfer,Website,NaN,MEX,Mexico,North America,Standard
685abfd60f1531c3d1c77b95,P01958,FL01006,2023-10-04,Economy,152.44,35E,Singapore Airlines,14.8,2023-10-20T11:17:54.927136,Bank Transfer,Call Center,NaN,DEL,India,Asia,Standard
685abfd60f1531c3d1c77b96,P01959,FL00282,2023-06-22,Economy,173.2,42D,British Airways,6.9,2023-07-13T17:14:53.474265,PayPal,Mobile App,NaN,BOM,India,Asia,Vegan
685abfd60f1531c3d1c77b97,P01959,FL01384,2023-04-03,Economy,109.01,22A,Lufthansa,11.7,2023-05-20T19:33:50.580125,Bank Transfer,Travel Agency,Platinum,MAD,Spain,Europe,Vegan
685abfd60f1531c3d1c77b98,P01960,FL01584,2023-10-10,Economy,92.46,37C,KLM,29.1,2023-10-20T03:30:33.498917,Apple Pay,Call Center,Silver,JFK,United States,North America,No Preference
685abfd60f1531c3d1c77b99,P01960,FL01664,2023-05-31,Business,455.93,11C,Lufthansa,7.4,2023-07-07T03:00:26.267060,Bank Transfer,Travel Agency,NaN,SFO,United States,North America,No Preference
685abfd60f1531c3d1c77b9a,P01960,FL00467,2023-05-30,Premium Economy,273.51,18B,Lufthansa,18.8,2023-07-11T11:08:58.472816,Bank Transfer,Travel Agency,Gold,BKK,Thailand,Asia,No Preference
685abfd60f1531c3d1c77b9b,P01960,FL00966,2022-12-13,Premium Economy,315.17,18B,KLM,10.9,2023-02-10T23:15:37.490041,Credit Card,Travel Agency,NaN,JFK,United States,North America,No Preference
685abfd60f1531c3d1c77b9c,P01961,FL00710,2023-03-31,Economy,145.36,28B,KLM,20.6,2023-04-11T01:49:21.465093,Bank Transfer,Call Center,Gold,MAD,Spain,Europe,No Preference
685abfd60f1531c3d1c77b9d,P01961,FL00576,2023-06-01,Economy,222.9,55A,Singapore Airlines,25.5,2023-07-01T20:48:01.140537,Apple Pay,Website,NaN,LAX,United States,North America,No Preference
685abfd60f1531c3d1c77b9e,P01961,FL00281,2023-01-15,Economy,242.07,46E,Emirates,24.1,2023-01-27T05:25:12.402076,Credit Card,Call Center,NaN,JFK,United States,North America,No Preference
685abfd60f1531c3d1c77b9f,P01961,FL01918,2023-03-30,Premium Economy,249.53,17E,Singapore Airlines,30.6,2023-04-15T19:32:16.474625,Apple Pay,Call Center,Silver,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c77ba0,P01962,FL00883,2022-11-12,Economy,108.49,8D,Air France,2,2023-01-05T10:19:53.784627,Google Pay,Call Center,NaN,LIS,Portugal,Europe,Lactose-Free
685abfd60f1531c3d1c77ba1,P01962,FL00912,2023-08-26,Business,660.45,23E,Qatar Airways,2.3,2023-09-21T06:55:17.697950,Apple Pay,Website,Silver,YUL,Canada,North America,Lactose-Free
685abfd60f1531c3d1c77ba2,P01962,FL00711,2023-01-04,Premium Economy,325.4,27B,Singapore Airlines,21.8,2023-02-27T03:40:34.905532,Bank Transfer,Call Center,NaN,YUL,Canada,North America,Lactose-Free
685abfd60f1531c3d1c77ba3,P01962,FL00258,2023-07-21,Economy,215.32,1A,Lufthansa,20.8,2023-08-24T07:08:26.730632,PayPal,Website,NaN,ZRH,Switzerland,Europe,Lactose-Free
685abfd60f1531c3d1c77ba4,P01963,FL00242,2023-02-18,Economy,242.28,23F,Lufthansa,12.4,2023-02-26T03:00:13.238452,Credit Card,Mobile App,NaN,MAD,Spain,Europe,Gluten-Free
685abfd60f1531c3d1c77ba5,P01964,FL01717,2023-04-09,Economy,238.74,17B,Emirates,31.1,2023-04-29T19:13:39.034575,PayPal,Travel Agency,NaN,PEK,China,Asia,Vegetarian
685abfd60f1531c3d1c77ba6,P01964,FL01638,2023-02-18,Economy,99.91,4F,Qatar Airways,23.8,2023-03-20T04:46:07.456562,Credit Card,Website,Silver,ZRH,Switzerland,Europe,Vegetarian
685abfd60f1531c3d1c77ba7,P01964,FL00148,2023-10-08,Premium Economy,341.06,44A,KLM,25.7,2023-11-14T08:12:17.416759,PayPal,Website,NaN,SFO,United States,North America,Vegetarian
685abfd60f1531c3d1c77ba8,P01965,FL00422,2023-01-16,Premium Economy,211.24,23D,Lufthansa,12.2,2023-03-15T08:21:22.084964,PayPal,Mobile App,Silver,CPT,South Africa,Africa,No Preference
685abfd60f1531c3d1c77ba9,P01965,FL01676,2023-07-10,Premium Economy,367.34,27E,KLM,21.4,2023-08-06T14:36:41.187339,Bank Transfer,Travel Agency,NaN,BKK,Thailand,Asia,No Preference
685abfd60f1531c3d1c77baa,P01965,FL00250,2023-08-15,Economy,148.27,51C,KLM,23.8,2023-09-09T01:27:53.380908,Bank Transfer,Mobile App,NaN,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c77bab,P01965,FL00533,2022-12-29,Economy,122.23,29F,Air France,2.8,2023-01-11T09:52:33.596436,PayPal,Mobile App,NaN,DEL,India,Asia,No Preference
685abfd60f1531c3d1c77bac,P01966,FL01131,2023-03-29,Economy,247.83,56E,Emirates,16.5,2023-04-30T06:25:43.985832,Google Pay,Website,NaN,YUL,Canada,North America,Kosher
685abfd60f1531c3d1c77bad,P01966,FL00528,2023-02-22,Economy,191.78,55C,KLM,9.9,2023-04-01T22:25:49.568651,Bank Transfer,Travel Agency,Silver,YUL,Canada,North America,Kosher
685abfd60f1531c3d1c77bae,P01966,FL01688,2023-09-10,Premium Economy,268.34,18C,Lufthansa,13.8,2023-09-20T14:05:06.361390,Google Pay,Website,Silver,BKK,Thailand,Asia,Kosher
685abfd60f1531c3d1c77baf,P01967,FL00510,2023-10-22,Economy,200.78,48C,Singapore Airlines,8.7,2023-11-07T12:39:03.790259,PayPal,Call Center,NaN,MAD,Spain,Europe,Diabetic
685abfd60f1531c3d1c77bb0,P01968,FL00825,2023-06-16,Business,798.44,39C,United Airlines,28.7,2023-07-20T15:53:41.356805,Bank Transfer,Call Center,Silver,BOM,India,Asia,Standard
685abfd60f1531c3d1c77bb1,P01968,FL00732,2023-02-09,Economy,223.89,53E,United Airlines,8.1,2023-03-08T00:49:16.882101,Bank Transfer,Mobile App,NaN,LAX,United States,North America,Standard
685abfd60f1531c3d1c77bb2,P01969,FL01223,2023-05-02,Business,864.61,52A,United Airlines,16.8,2023-05-10T10:39:54.666276,Apple Pay,Call Center,NaN,BKK,Thailand,Asia,Vegan
685abfd60f1531c3d1c77bb3,P01969,FL00163,2023-11-02,Premium Economy,365.99,2A,Air France,15.7,2023-12-21T03:19:48.915505,Bank Transfer,Call Center,NaN,LAX,United States,North America,Vegan
685abfd60f1531c3d1c77bb4,P01969,FL01013,2023-08-08,Premium Economy,283.62,60B,Singapore Airlines,2.5,2023-09-19T09:08:05.243374,Credit Card,Call Center,Silver,LIS,Portugal,Europe,Vegan
685abfd60f1531c3d1c77bb5,P01970,FL01116,2023-01-11,Economy,114.25,40B,United Airlines,2.4,2023-02-16T13:51:05.888089,PayPal,Call Center,NaN,SFO,United States,North America,Halal
685abfd60f1531c3d1c77bb6,P01970,FL00675,2022-12-22,Premium Economy,333.6,31B,Emirates,2.1,2023-01-29T05:11:49.289710,Credit Card,Mobile App,Platinum,NRT,Japan,Asia,Halal
685abfd60f1531c3d1c77bb7,P01971,FL01552,2023-09-02,Premium Economy,285.28,5F,Lufthansa,13.1,2023-10-14T14:44:38.393713,Credit Card,Website,Silver,SFO,United States,North America,Vegetarian
685abfd60f1531c3d1c77bb8,P01972,FL01897,2022-12-14,Premium Economy,208.86,37B,British Airways,15.2,2023-01-11T02:34:46.652364,Credit Card,Travel Agency,NaN,PEK,China,Asia,Lactose-Free
685abfd60f1531c3d1c77bb9,P01972,FL01595,2023-11-14,Business,812.04,53F,KLM,18.5,2023-11-24T21:25:15.167439,PayPal,Call Center,Platinum,SFO,United States,North America,Lactose-Free
685abfd60f1531c3d1c77bba,P01973,FL00671,2023-06-16,Business,880.57,18D,Singapore Airlines,7.5,2023-08-07T02:56:13.448533,Bank Transfer,Travel Agency,NaN,LIS,Portugal,Europe,No Preference
685abfd60f1531c3d1c77bbb,P01974,FL00359,2023-02-08,Economy,132.11,46F,Air France,14.5,2023-02-18T19:18:03.750569,Bank Transfer,Travel Agency,Silver,JFK,United States,North America,Diabetic
685abfd60f1531c3d1c77bbc,P01974,FL01395,2023-06-05,Business,650.98,29D,Singapore Airlines,20.8,2023-06-27T16:16:37.442369,Credit Card,Website,NaN,ICN,South Korea,Asia,Diabetic
685abfd60f1531c3d1c77bbd,P01974,FL00972,2023-01-03,Economy,194.78,2D,British Airways,8.6,2023-01-21T10:38:28.283052,Bank Transfer,Website,NaN,LIS,Portugal,Europe,Diabetic
685abfd60f1531c3d1c77bbe,P01975,FL00149,2023-09-21,Premium Economy,256.8,2F,Qatar Airways,17.9,2023-10-23T17:24:05.045692,Apple Pay,Travel Agency,NaN,PEK,China,Asia,Vegetarian
685abfd60f1531c3d1c77bbf,P01975,FL00971,2023-03-28,Economy,226.13,47F,Emirates,2.3,2023-04-28T18:53:30.703111,Bank Transfer,Mobile App,Gold,MAD,Spain,Europe,Vegetarian
685abfd60f1531c3d1c77bc0,P01976,FL00952,2023-06-27,First,826.37,41E,Lufthansa,28.9,2023-07-11T07:22:31.276178,Credit Card,Website,Silver,DXB,United Arab Emirates,Middle East,Gluten-Free
685abfd60f1531c3d1c77bc1,P01977,FL00052,2023-04-29,Premium Economy,201.87,50D,Qatar Airways,21.7,2023-06-15T06:02:51.236651,Credit Card,Call Center,NaN,LAX,United States,North America,No Preference
685abfd60f1531c3d1c77bc2,P01977,FL00074,2023-11-14,Business,866.53,56C,Singapore Airlines,2.3,2023-12-29T01:27:51.470083,Google Pay,Call Center,Gold,JNB,South Africa,Africa,No Preference
685abfd60f1531c3d1c77bc3,P01977,FL01516,2023-05-01,Economy,236.49,52B,Singapore Airlines,31.4,2023-05-10T23:17:39.846527,Google Pay,Website,Silver,HND,Japan,Asia,No Preference
685abfd60f1531c3d1c77bc4,P01977,FL00919,2023-07-05,Premium Economy,315.58,9E,KLM,2.7,2023-08-29T02:42:38.478318,Credit Card,Travel Agency,NaN,FRA,Germany,Europe,No Preference
685abfd60f1531c3d1c77bc5,P01978,FL01730,2023-04-14,Business,577.58,38C,Singapore Airlines,13.2,2023-05-31T13:58:28.532324,PayPal,Call Center,NaN,CPT,South Africa,Africa,Diabetic
685abfd60f1531c3d1c77bc6,P01978,FL00319,2023-06-11,Premium Economy,337.69,25E,United Airlines,24.6,2023-07-23T04:39:37.595491,Credit Card,Travel Agency,Gold,YUL,Canada,North America,Diabetic
685abfd60f1531c3d1c77bc7,P01978,FL01570,2023-05-07,Economy,150.21,19B,Qatar Airways,21.8,2023-05-14T15:11:53.599262,PayPal,Website,NaN,HND,Japan,Asia,Diabetic
685abfd60f1531c3d1c77bc8,P01979,FL01609,2023-07-22,Economy,176.05,3C,Air France,6.6,2023-07-27T21:10:23.424022,Apple Pay,Travel Agency,NaN,LAX,United States,North America,Diabetic
685abfd60f1531c3d1c77bc9,P01979,FL00778,2023-01-17,Business,407.13,48E,KLM,11.1,2023-03-15T12:55:11.112463,Credit Card,Website,NaN,MEX,Mexico,North America,Diabetic
685abfd60f1531c3d1c77bca,P01979,FL00983,2023-07-10,Economy,108.52,51D,British Airways,26.9,2023-07-29T15:29:19.257778,PayPal,Mobile App,NaN,LAX,United States,North America,Diabetic
685abfd60f1531c3d1c77bcb,P01980,FL00505,2023-04-25,Economy,103.99,15D,Lufthansa,18.9,2023-05-27T09:48:26.184052,Bank Transfer,Website,NaN,NRT,Japan,Asia,Gluten-Free
685abfd60f1531c3d1c77bcc,P01980,FL00108,2023-11-14,Economy,225.1,38B,Lufthansa,26,2023-12-27T05:09:44.759076,Google Pay,Call Center,Platinum,DXB,United Arab Emirates,Middle East,Gluten-Free
